claim_id,complexity,handling_days,num_touches,is_fraud,fraud_type,settled_amount,was_reopened
CLM-01729,simple,2,2,False,,2510.26,False
CLM-01730,simple,5,3,False,,,False
CLM-01731,simple,3,4,False,,639.54,False
CLM-01732,simple,6,3,True,repeated,1359.66,True
CLM-01733,simple,2,1,False,,208.35,False
CLM-01734,simple,3,3,False,,381.39,False
CLM-01735,medium,9,3,False,,852.96,False
CLM-01736,medium,13,2,False,,5548.39,False
CLM-01737,simple,7,1,False,,163.79,False
CLM-01738,simple,3,1,False,,,False
CLM-01739,simple,6,1,False,,4452.3,False
CLM-01740,complex,35,10,True,repeated,1861.69,False
CLM-01741,simple,5,1,False,,884.12,False
CLM-01742,medium,17,5,False,,0.0,False
CLM-01743,complex,62,11,True,staged,,False
CLM-01744,medium,19,7,False,,,False
CLM-01745,complex,38,9,True,repeated,266.72,False
CLM-01746,medium,11,5,False,,5578.82,False
CLM-01747,medium,13,3,False,,2137.27,False
CLM-01748,simple,1,2,False,,,False
CLM-01749,simple,2,1,False,,526.39,False
CLM-01750,medium,4,3,False,,6596.42,False
CLM-01751,simple,9,3,False,,358.9,False
CLM-01752,complex,26,9,False,,,False
CLM-01753,complex,61,11,False,,2224.67,False
CLM-01754,medium,11,4,False,,278.47,False
CLM-01755,medium,9,4,False,,4731.58,False
CLM-01756,medium,14,5,False,,,False
CLM-01757,complex,19,15,True,repeated,778.32,False
CLM-01758,medium,23,2,True,repeated,10277.1,False
CLM-01759,complex,33,6,False,,,False
CLM-01760,complex,54,9,True,staged,,False
CLM-01761,medium,15,6,False,,,False
CLM-01762,medium,10,3,False,,1864.4,False
CLM-01763,simple,7,2,True,repeated,624.63,False
CLM-01764,medium,3,6,False,,13110.05,False
CLM-01765,medium,14,3,False,,1055.79,False
CLM-01766,complex,42,9,True,staged,2139.29,False
CLM-01767,simple,5,2,False,,,False
CLM-01768,complex,39,12,False,,,False
CLM-01769,medium,20,5,False,,2825.75,False
CLM-01770,simple,5,1,False,,,False
CLM-01771,simple,3,3,False,,1139.25,False
CLM-01772,medium,22,7,False,,4196.52,False
CLM-01773,medium,19,5,False,,3090.08,False
CLM-01774,medium,5,2,False,,,False
CLM-01775,medium,16,6,True,repeated,,False
CLM-01776,complex,20,8,True,staged,2051.25,False
CLM-01777,simple,4,3,False,,1301.66,False
CLM-01778,medium,17,6,False,,1741.2,False
CLM-01779,simple,4,1,False,,141.25,False
CLM-01780,simple,4,2,False,,4567.84,False
CLM-01781,medium,8,3,False,,535.09,False
CLM-01782,medium,18,5,False,,2966.01,False
CLM-01783,medium,10,9,False,,6290.54,False
CLM-01784,simple,2,2,False,,1107.8,False
CLM-01785,simple,4,3,False,,0.0,False
CLM-01786,complex,25,6,False,,2298.43,False
CLM-01787,complex,21,9,True,inflated,,False
CLM-01788,complex,58,9,False,,6341.67,False
CLM-01789,medium,16,6,False,,0.0,False
CLM-01790,simple,5,1,False,,,False
CLM-01791,medium,6,5,False,,2643.63,False
CLM-01792,simple,2,2,False,,331.64,False
CLM-01793,complex,35,8,False,,0.0,False
CLM-01794,medium,13,3,False,,3762.46,False
CLM-01795,medium,19,9,False,,4894.4,True
CLM-01796,complex,34,13,False,,3432.54,False
CLM-01797,complex,48,14,True,inflated,1500.74,False
CLM-01798,simple,7,1,False,,2715.3,False
CLM-01799,complex,49,7,False,,,False
CLM-01800,complex,54,5,False,,939.56,False
CLM-01801,simple,3,2,False,,5469.26,False
CLM-01802,simple,6,2,False,,,False
CLM-01803,complex,49,16,False,,,False
CLM-01804,complex,33,8,False,,947.34,True
CLM-01805,complex,25,13,True,staged,,False
CLM-01806,medium,10,5,False,,2416.18,True
CLM-01807,simple,5,1,False,,3963.12,False
CLM-01808,simple,2,1,True,phantom,228.17,True
CLM-01809,simple,3,2,False,,,False
CLM-01810,simple,5,2,False,,861.88,False
CLM-01811,medium,12,2,False,,600.33,False
CLM-01812,complex,47,5,True,repeated,,False
CLM-01813,simple,3,1,False,,358.97,False
CLM-01814,simple,2,2,False,,525.63,False
CLM-01815,simple,2,3,False,,,False
CLM-01816,medium,12,3,False,,,False
CLM-01817,simple,4,1,False,,346.32,False
CLM-01818,simple,2,2,False,,0.0,False
CLM-01819,complex,16,8,False,,1629.0,False
CLM-01820,simple,1,1,False,,,False
CLM-01821,simple,6,3,False,,3073.91,False
CLM-01822,simple,7,2,False,,1215.76,False
CLM-01823,medium,18,5,False,,4647.7,False
CLM-01824,medium,16,5,False,,,False
CLM-01825,simple,8,1,False,,55.03,False
CLM-01826,complex,22,12,False,,,False
CLM-01827,medium,12,6,False,,4942.21,False
CLM-01828,simple,7,3,False,,,False
CLM-01829,medium,4,2,True,repeated,9458.76,False
CLM-01830,medium,10,5,False,,2761.79,False
CLM-01831,complex,37,7,False,,7953.81,False
CLM-01832,simple,5,2,False,,522.07,False
CLM-01833,medium,19,2,False,,,False
CLM-01834,complex,58,6,False,,,False
CLM-01835,simple,3,1,False,,,False
CLM-01836,medium,6,3,False,,5287.25,False
CLM-01837,simple,3,1,False,,484.27,False
CLM-01838,simple,4,1,False,,268.98,False
CLM-01839,simple,3,1,False,,310.89,False
CLM-01840,medium,5,7,False,,145.62,False
CLM-01841,simple,5,1,False,,4245.52,False
CLM-01842,medium,23,3,False,,475.79,False
CLM-01843,simple,5,2,False,,,False
CLM-01844,complex,60,9,True,staged,,False
CLM-01845,medium,12,6,False,,,False
CLM-01846,medium,11,6,True,repeated,,False
CLM-01847,simple,3,2,False,,2867.46,False
CLM-01848,complex,16,7,True,repeated,,False
CLM-01849,medium,22,6,False,,1155.41,False
CLM-01850,simple,4,1,False,,534.95,False
CLM-01851,simple,4,1,False,,0.0,False
CLM-01852,medium,13,2,False,,39393.36,False
CLM-01853,simple,8,1,False,,,False
CLM-01854,complex,45,9,False,,,False
CLM-01855,medium,16,4,False,,2355.72,False
CLM-01856,complex,49,11,False,,3160.82,False
CLM-01857,medium,14,5,False,,,False
CLM-01858,medium,13,3,False,,,False
CLM-01859,medium,10,3,False,,6867.69,False
CLM-01860,medium,13,5,False,,4990.29,False
CLM-01861,simple,6,3,False,,360.2,False
CLM-01862,complex,29,9,False,,3094.84,False
CLM-01863,simple,3,3,False,,331.8,False
CLM-01864,complex,37,11,True,repeated,,False
CLM-01865,medium,15,7,False,,,False
CLM-01866,complex,25,10,False,,,False
CLM-01867,simple,2,1,True,phantom,27.0,False
CLM-01868,simple,5,1,False,,956.84,False
CLM-01869,medium,19,2,False,,,False
CLM-01870,simple,9,1,False,,10017.51,False
CLM-01871,medium,14,2,False,,3042.81,False
CLM-01872,medium,10,2,False,,3556.91,False
CLM-01873,simple,8,2,False,,181.34,False
CLM-01874,simple,1,2,False,,466.02,False
CLM-01875,medium,18,6,False,,1516.29,False
CLM-01876,complex,22,8,False,,0.0,False
CLM-01877,simple,4,1,True,repeated,143.08,False
CLM-01878,complex,48,6,True,repeated,,False
CLM-01879,simple,2,3,True,inflated,,False
CLM-01880,simple,10,1,False,,1837.66,False
CLM-01881,simple,1,3,False,,0.0,False
CLM-01882,simple,3,3,False,,1280.4,False
CLM-01883,simple,3,2,True,repeated,1988.23,False
CLM-01884,simple,5,2,False,,332.87,False
CLM-01885,simple,2,1,False,,1894.99,False
CLM-01886,medium,20,6,True,staged,570.43,True
CLM-01887,simple,5,2,False,,3711.66,False
CLM-01888,simple,6,2,False,,,False
CLM-01889,medium,15,6,False,,0.0,False
CLM-01890,complex,39,8,False,,224.81,False
CLM-01891,medium,8,4,False,,,False
CLM-01892,medium,15,4,False,,5955.99,False
CLM-01893,complex,24,14,True,repeated,1009.41,False
CLM-01894,complex,29,8,False,,24198.11,False
CLM-01895,medium,14,5,False,,1317.0,False
CLM-01896,simple,8,2,False,,3147.17,False
CLM-01897,medium,3,5,False,,1220.94,False
CLM-01898,simple,6,1,True,repeated,1595.14,False
CLM-01899,simple,4,2,False,,,False
CLM-01900,simple,8,1,False,,4928.35,False
CLM-01901,simple,2,2,False,,,False
CLM-01902,medium,15,2,False,,9730.03,False
CLM-01903,medium,19,5,False,,4310.39,True
CLM-01904,simple,3,3,False,,192.02,False
CLM-01905,simple,3,3,True,repeated,,False
CLM-01906,medium,21,4,False,,849.39,False
CLM-01907,complex,53,14,False,,1016.66,False
CLM-01908,medium,21,5,False,,0.0,False
CLM-01909,medium,21,2,False,,765.85,False
CLM-01910,medium,9,7,False,,,False
CLM-01911,simple,5,1,True,phantom,70.08,False
CLM-01912,medium,13,5,False,,1136.37,False
CLM-01913,simple,2,1,False,,,False
CLM-01914,medium,23,3,False,,0.0,False
CLM-01915,simple,4,1,False,,,False
CLM-01916,medium,22,6,False,,1740.83,False
CLM-01917,simple,9,2,False,,,False
CLM-01918,medium,22,6,False,,,False
CLM-01919,complex,14,13,False,,1647.22,False
CLM-01920,simple,5,1,False,,,False
CLM-01921,complex,33,13,True,repeated,,False
CLM-01922,simple,8,1,False,,1486.02,False
CLM-01923,simple,3,1,False,,2483.14,False
CLM-01924,simple,6,2,False,,,False
CLM-01925,complex,58,4,True,repeated,0.0,False
CLM-01926,medium,9,7,True,phantom,,False
CLM-01927,complex,33,10,False,,5334.43,False
CLM-01928,simple,7,3,False,,354.17,False
CLM-01929,complex,38,10,False,,1718.75,False
CLM-01930,medium,11,6,False,,6844.23,False
CLM-01931,medium,12,3,False,,1659.01,False
CLM-01932,complex,44,6,True,inflated,380.93,False
CLM-01933,medium,19,2,False,,315.26,False
CLM-01934,simple,6,2,False,,,False
CLM-01935,simple,4,2,False,,,False
CLM-01936,medium,13,6,False,,2456.03,False
CLM-01937,simple,3,2,False,,1253.52,False
CLM-01938,simple,5,2,False,,694.03,False
CLM-01939,medium,19,3,False,,6636.75,False
CLM-01940,complex,15,10,False,,,False
CLM-01941,simple,4,3,False,,70.95,False
CLM-01942,simple,3,1,False,,1681.86,False
CLM-01943,simple,5,1,False,,343.62,False
CLM-01944,medium,15,5,False,,3248.65,False
CLM-01945,simple,3,2,False,,0.0,False
CLM-01946,medium,13,4,False,,,False
CLM-01947,complex,49,10,False,,2245.89,False
CLM-01948,complex,55,8,True,staged,5842.05,False
CLM-01949,complex,28,8,True,repeated,0.0,False
CLM-01950,simple,1,1,False,,,False
CLM-01951,simple,6,4,False,,971.76,False
CLM-01952,medium,14,2,False,,13289.87,False
CLM-01953,medium,17,8,False,,1860.74,False
CLM-01954,complex,34,10,True,repeated,1926.68,False
CLM-01955,simple,1,3,False,,0.0,False
CLM-01956,complex,15,5,False,,2824.78,False
CLM-01957,simple,3,2,False,,,False
CLM-01958,simple,2,1,False,,,False
CLM-01959,simple,6,2,True,phantom,499.0,False
CLM-01960,complex,26,7,False,,0.0,False
CLM-01961,complex,34,5,True,staged,2513.56,False
CLM-01962,complex,45,12,False,,,False
CLM-01963,medium,20,5,False,,734.91,False
CLM-01964,medium,10,2,False,,0.0,False
CLM-01965,medium,8,6,False,,646.53,False
CLM-01966,complex,52,12,False,,700.89,False
CLM-01967,medium,12,4,False,,1928.22,False
CLM-01968,simple,7,1,False,,,False
CLM-01969,simple,3,2,True,repeated,3853.85,False
CLM-01970,complex,15,11,False,,,False
CLM-01971,simple,2,1,True,repeated,,False
CLM-01972,simple,3,2,False,,,False
CLM-01973,complex,41,13,False,,,False
CLM-01974,simple,4,1,True,repeated,,False
CLM-01975,medium,11,5,False,,1061.02,False
CLM-01976,simple,5,1,False,,1645.47,False
CLM-01977,complex,10,11,True,repeated,5239.02,False
CLM-01978,medium,15,4,False,,,False
CLM-01979,medium,15,2,True,repeated,561.85,False
CLM-01980,simple,7,2,False,,930.19,False
CLM-01981,complex,27,5,True,repeated,,False
CLM-01982,simple,5,2,False,,414.74,False
CLM-01983,medium,12,7,False,,2424.85,False
CLM-01984,simple,3,2,False,,858.31,False
CLM-01985,complex,33,7,False,,0.0,False
CLM-01986,complex,21,11,False,,1569.58,False
CLM-01987,simple,3,1,False,,3433.83,False
CLM-01988,medium,5,4,True,repeated,,False
CLM-01989,simple,5,3,False,,,False
CLM-01990,medium,17,5,False,,,False
CLM-01991,simple,4,1,False,,,False
CLM-01992,simple,6,2,False,,,False
CLM-01993,simple,4,1,False,,5365.19,False
CLM-01994,medium,3,7,False,,0.0,False
CLM-01995,medium,18,6,False,,1107.27,False
CLM-01996,complex,33,8,False,,2554.17,False
CLM-01997,simple,9,1,False,,731.27,False
CLM-01998,medium,7,3,False,,539.5,False
CLM-01999,complex,32,12,False,,990.2,False
CLM-02000,simple,1,3,False,,567.45,False
CLM-02001,simple,2,2,False,,2264.02,False
CLM-02002,complex,41,6,False,,780.47,False
CLM-02003,medium,16,3,False,,,False
CLM-02004,medium,21,3,False,,,False
CLM-02005,simple,4,1,False,,1037.23,False
CLM-02006,simple,5,2,False,,1135.66,False
CLM-02007,complex,41,10,True,repeated,,False
CLM-02008,simple,5,1,True,inflated,256.62,False
CLM-02009,medium,30,8,False,,362.67,False
CLM-02010,medium,10,3,False,,,False
CLM-02011,medium,16,5,True,inflated,,False
CLM-02012,simple,4,1,False,,,False
CLM-02013,medium,22,4,False,,,False
CLM-02014,medium,10,6,False,,0.0,False
CLM-02015,complex,39,4,True,inflated,1969.73,False
CLM-02016,simple,7,2,False,,1191.19,False
CLM-02017,medium,13,4,False,,4292.68,False
CLM-02018,medium,20,2,False,,8160.47,False
CLM-02019,simple,2,2,False,,122.55,False
CLM-02020,simple,4,1,False,,0.0,False
CLM-02021,complex,24,5,False,,0.0,False
CLM-02022,medium,15,4,False,,427.95,False
CLM-02023,complex,18,13,False,,3800.65,False
CLM-02024,medium,12,3,True,repeated,,False
CLM-02025,simple,7,3,False,,811.97,False
CLM-02026,simple,6,1,True,repeated,,False
CLM-02027,medium,8,6,False,,26764.99,False
CLM-02028,medium,12,6,False,,4278.65,False
CLM-02029,simple,7,2,True,repeated,218.14,False
CLM-02030,simple,4,3,False,,1801.85,False
CLM-02031,simple,5,3,False,,,False
CLM-02032,medium,21,6,False,,,False
CLM-02033,complex,51,10,False,,,False
CLM-02034,simple,7,1,False,,1084.53,False
CLM-02035,simple,4,1,True,repeated,0.0,False
CLM-02036,complex,46,5,True,repeated,175.09,False
CLM-02037,simple,4,1,False,,540.72,False
CLM-02038,medium,20,3,False,,178.84,False
CLM-02039,medium,17,4,False,,1153.0,False
CLM-02040,medium,20,3,False,,1762.26,False
CLM-02041,complex,31,13,False,,7592.77,False
CLM-02042,simple,5,1,False,,0.0,False
CLM-02043,simple,1,3,True,phantom,1478.85,False
CLM-02044,simple,5,3,False,,,False
CLM-02045,simple,9,2,False,,729.28,False
CLM-02046,simple,3,1,True,phantom,0.0,False
CLM-02047,complex,61,11,False,,,False
CLM-02048,simple,4,1,False,,294.98,False
CLM-02049,simple,8,2,False,,,False
CLM-02050,medium,11,5,True,repeated,,False
CLM-02051,medium,19,2,False,,273.15,False
CLM-02052,medium,16,7,True,phantom,217.82,False
CLM-02053,medium,12,6,False,,3319.67,False
CLM-02054,complex,47,8,False,,3124.23,False
CLM-02055,medium,13,3,False,,0.0,False
CLM-02056,medium,21,9,False,,2449.96,False
CLM-02057,complex,37,13,False,,1371.16,False
CLM-02058,complex,44,4,False,,,False
CLM-02059,complex,23,12,False,,517.97,False
CLM-02060,complex,33,5,False,,,False
CLM-02061,complex,22,8,False,,3297.26,True
CLM-02062,simple,3,1,False,,,False
CLM-02063,medium,14,4,False,,,False
CLM-02064,medium,25,2,False,,1995.23,True
CLM-02065,complex,23,13,False,,1737.18,False
CLM-02066,medium,22,3,False,,4179.71,False
CLM-02067,simple,8,2,False,,,False
CLM-02068,medium,9,6,False,,1155.61,False
CLM-02069,simple,7,1,False,,572.51,False
CLM-02070,simple,5,2,False,,3843.92,False
CLM-02071,medium,14,6,False,,1899.45,False
CLM-02072,medium,9,7,False,,538.17,False
CLM-02073,complex,30,9,True,inflated,,False
CLM-02074,medium,17,4,False,,2175.7,False
CLM-02075,medium,22,2,False,,0.0,False
CLM-02076,simple,3,5,True,phantom,630.6,False
CLM-02077,simple,5,2,False,,0.0,False
CLM-02078,complex,52,10,False,,0.0,False
CLM-02079,complex,46,10,False,,0.0,False
CLM-02080,simple,7,4,True,phantom,,False
CLM-02081,medium,14,5,False,,,False
CLM-02082,medium,13,6,False,,12488.17,False
CLM-02083,simple,5,1,False,,443.0,False
CLM-02084,simple,6,2,False,,,False
CLM-02085,complex,31,9,False,,,False
CLM-02086,medium,10,8,False,,634.33,False
CLM-02087,simple,4,2,False,,,False
CLM-02088,complex,12,10,False,,,False
CLM-02089,medium,11,2,False,,3824.12,False
CLM-02090,simple,7,1,False,,494.11,False
CLM-02091,simple,2,1,False,,934.01,False
CLM-02092,complex,30,12,False,,,False
CLM-02093,complex,48,6,True,inflated,,False
CLM-02094,simple,5,2,False,,345.11,False
CLM-02095,simple,1,3,False,,168.82,False
CLM-02096,complex,30,10,True,repeated,,False
CLM-02097,simple,3,3,False,,,False
CLM-02098,simple,3,3,False,,,False
CLM-02099,simple,5,1,False,,359.19,False
CLM-02100,medium,3,4,False,,1431.54,False
CLM-02101,simple,1,1,False,,5300.81,False
CLM-02102,medium,15,8,False,,0.0,False
CLM-02103,simple,2,1,False,,304.87,False
CLM-02104,medium,15,6,False,,8492.87,False
CLM-02105,medium,12,4,True,repeated,,False
CLM-02106,medium,12,6,False,,,False
CLM-02107,medium,14,2,False,,3475.61,False
CLM-02108,medium,27,6,False,,378.79,False
CLM-02109,simple,7,1,False,,589.49,False
CLM-02110,simple,6,4,False,,3013.05,False
CLM-02111,simple,5,1,True,repeated,,False
CLM-02112,simple,4,2,False,,988.06,False
CLM-02113,simple,2,4,False,,,False
CLM-02114,simple,4,2,False,,,False
CLM-02115,medium,19,2,False,,3537.89,False
CLM-02116,complex,31,13,False,,3045.4,False
CLM-02117,medium,12,7,False,,,False
CLM-02118,simple,6,1,False,,2241.65,False
CLM-02119,complex,22,8,False,,5885.62,False
CLM-02120,simple,4,1,False,,0.0,False
CLM-02121,complex,17,8,False,,,False
CLM-02122,medium,13,9,False,,928.66,False
CLM-02123,complex,54,7,False,,0.0,False
CLM-02124,complex,36,5,False,,3229.3,False
CLM-02125,complex,21,13,False,,3508.03,False
CLM-02126,simple,3,3,False,,2522.89,False
CLM-02127,medium,27,6,False,,935.26,True
CLM-02128,complex,23,10,True,repeated,,False
CLM-02129,medium,11,7,False,,4437.4,False
CLM-02130,medium,11,5,False,,10240.95,False
CLM-02131,medium,26,6,False,,941.55,False
CLM-02132,complex,7,11,True,repeated,797.34,False
CLM-02133,medium,12,4,False,,1410.02,False
CLM-02134,medium,19,4,False,,476.62,False
CLM-02135,simple,2,1,False,,,False
CLM-02136,medium,13,4,False,,,False
CLM-02137,simple,2,2,False,,893.17,False
CLM-02138,simple,5,1,False,,,False
CLM-02139,complex,44,10,True,repeated,0.0,False
CLM-02140,medium,17,5,False,,11982.97,False
CLM-02141,complex,34,14,True,repeated,1016.37,True
CLM-02142,complex,26,7,False,,4318.52,False
CLM-02143,complex,40,9,True,repeated,0.0,False
CLM-02144,medium,17,7,False,,950.2,False
CLM-02145,simple,7,2,False,,0.0,False
CLM-02146,medium,12,3,False,,1081.62,False
CLM-02147,simple,3,1,False,,,False
CLM-02148,medium,16,7,True,inflated,3964.87,False
CLM-02149,simple,6,3,False,,46.62,False
CLM-02150,simple,5,1,False,,333.02,True
CLM-02151,medium,27,5,False,,,False
CLM-02152,simple,4,1,False,,374.85,False
CLM-02153,medium,11,5,False,,,False
CLM-02154,complex,55,12,False,,,False
CLM-02155,simple,3,2,True,repeated,323.17,False
CLM-02156,complex,42,12,False,,3242.08,False
CLM-02157,medium,26,4,False,,6749.6,False
CLM-02158,medium,20,3,False,,1293.54,False
CLM-02159,complex,31,5,False,,,False
CLM-02160,simple,6,1,False,,615.35,True
CLM-02161,medium,18,6,True,repeated,6444.32,True
CLM-02162,medium,13,6,False,,,False
CLM-02163,medium,11,6,False,,,False
CLM-02164,medium,16,8,False,,1183.0,False
CLM-02165,simple,4,3,False,,,False
CLM-02166,medium,4,6,False,,316.07,False
CLM-02167,medium,13,4,False,,2475.05,False
CLM-02168,medium,21,7,False,,2655.16,False
CLM-02169,complex,60,9,False,,,False
CLM-02170,medium,17,5,False,,404.19,False
CLM-02171,medium,15,3,False,,,False
CLM-02172,medium,17,6,False,,21995.59,False
CLM-02173,complex,26,7,False,,4877.24,False
CLM-02174,simple,3,2,False,,69.76,True
CLM-02175,simple,4,1,False,,495.45,False
CLM-02176,medium,14,3,False,,0.0,False
CLM-02177,complex,29,10,False,,3853.68,False
CLM-02178,simple,4,1,False,,4272.61,False
CLM-02179,medium,15,7,False,,,False
CLM-02180,medium,24,4,False,,,False
CLM-02181,complex,35,10,False,,1521.85,False
CLM-02182,complex,26,7,True,phantom,1611.88,False
CLM-02183,simple,1,2,False,,219.15,False
CLM-02184,complex,50,8,False,,1407.7,False
CLM-02185,simple,5,2,False,,487.02,False
CLM-02186,simple,1,1,False,,2683.01,False
CLM-02187,medium,21,2,False,,203.07,False
CLM-02188,simple,5,1,False,,,False
CLM-02189,simple,3,1,False,,517.0,False
CLM-02190,simple,1,2,False,,,False
CLM-02191,simple,6,2,False,,2218.93,False
CLM-02192,medium,20,4,False,,1175.9,False
CLM-02193,simple,5,2,False,,0.0,False
CLM-02194,medium,17,2,False,,2900.86,False
CLM-02195,medium,11,5,False,,898.61,False
CLM-02196,simple,6,2,False,,8317.14,False
CLM-02197,simple,4,1,False,,170.99,False
CLM-02198,medium,12,5,False,,0.0,False
CLM-02199,medium,3,4,False,,0.0,False
CLM-02200,simple,2,4,True,repeated,,False
CLM-02201,complex,18,17,True,staged,1757.02,False
CLM-02202,medium,19,7,False,,5035.92,False
CLM-02203,complex,21,11,False,,,False
CLM-02204,complex,40,11,True,inflated,1310.41,False
CLM-02205,medium,19,2,False,,3774.51,False
CLM-02206,complex,24,6,True,repeated,,False
CLM-02207,simple,4,2,False,,0.0,False
CLM-02208,medium,9,3,False,,1199.19,False
CLM-02209,simple,4,2,False,,,False
CLM-02210,medium,20,2,False,,,False
CLM-02211,simple,6,3,False,,,False
CLM-02212,medium,13,3,False,,,False
CLM-02213,simple,2,1,False,,522.53,False
CLM-02214,complex,8,12,False,,2051.16,False
